siteID,taxonID,weight
JORN,CHPE,16
JORN,CHPE,16.5
JORN,CHPE,14
JORN,CHPE,15
JORN,CHPE,17
JORN,CHPE,18
JORN,CHPE,16
JORN,CHPE,18
JORN,CHPE,13
JORN,DIME,25
JORN,DIME,40.5
JORN,DIME,47
JORN,DIME,40
JORN,DIME,43
JORN,DIME,42.5
JORN,DIME,40
JORN,DIME,40
JORN,DIME,40
JORN,DIME,40
JORN,DIME,42
JORN,DIME,40
JORN,DIME,46
JORN,DIME,35
JORN,DIME,35
JORN,DIOR,48
JORN,DIOR,49
JORN,DIOR,51
JORN,DIOR,54
JORN,DIOR,57
JORN,DIOR,59
JORN,DIOR,53
JORN,DIOR,53
JORN,DIOR,57
JORN,DIOR,50.5
JORN,DIOR,53
JORN,DIOR,53
JORN,DIOR,53
JORN,DIOR,45
JORN,DIOR,46
JORN,DIOR,57
JORN,DIOR,38
JORN,DISP,125
JORN,DISP,100
JORN,DISP,130
JORN,ONAR,37
JORN,PEFL,6
JORN,PEFL,7
JORN,PEFL,6.5
JORN,PEFL,11
JORN,PEFL,7
JORN,PEFL,7
JORN,PEFL,7
JORN,PEFL,7
JORN,PEFL,6
JORN,PEFL,7
JORN,SIHI,57
KONZ,CHHI,41
KONZ,CHHI,63
KONZ,CHHI,36
KONZ,MIOC,36
KONZ,MIOC,43
KONZ,MIOC,44
KONZ,MIOC,44
KONZ,MIOC,52
KONZ,MIOC,34
KONZ,MIOC,37
KONZ,MIOC,37
KONZ,MIOC,39
KONZ,MIOC,36
KONZ,MIOC,42
KONZ,MIOC,33
KONZ,MIOC,39.5
KONZ,MIOC,42
KONZ,MIOC,40
KONZ,MIOC,36
KONZ,MIOC,37
KONZ,MIOC,40.5
KONZ,MIOC,42
KONZ,MIOC,43.5
KONZ,MIOC,32
KONZ,MIOC,38
KONZ,MIOC,34
KONZ,MIOC,40
KONZ,MIOC,33
KONZ,MIOC,32
KONZ,MIOC,44
KONZ,PELE,33
KONZ,PELE,27
KONZ,PELE,25
KONZ,PELE,20
KONZ,PELE,20
KONZ,PELE,27
KONZ,PELE,19
KONZ,PEMA,16
KONZ,PEMA,18
KONZ,PEMA,15
KONZ,PEMA,29
KONZ,PEMA,24
KONZ,PEMA,22
KONZ,PEMA,16
KONZ,PEMA,17
KONZ,PEMA,15
KONZ,PEMA,16
KONZ,PEMA,18
KONZ,PEMA,18
KONZ,PEMA,15
KONZ,PEMA,13
KONZ,PEMA,18
KONZ,PEMA,14
KONZ,PEMA,17.5
KONZ,PEMA,14
KONZ,REME,16
KONZ,ZAHU,10
KONZ,CHHI,45
KONZ,CHHI,44
KONZ,CHHI,46
KONZ,CHHI,15
KONZ,CHHI,23
KONZ,MIOC,39
KONZ,MIOC,43
KONZ,NEFL,199
KONZ,PELE,26
KONZ,PELE,31
KONZ,PELE,28
KONZ,PELE,25.5
KONZ,PELE,23.5
KONZ,PEMA,18
KONZ,PEMA,19
KONZ,PEMA,21
KONZ,PEMA,17
KONZ,PEMA,14
KONZ,CHHI,30
KONZ,NEFL,280
KONZ,NEFL,223
KONZ,NEFL,152
KONZ,NEFL,167
KONZ,NEFL,248
KONZ,NEFL,78
KONZ,NEFL,148
KONZ,NEFL,227
KONZ,NEFL,332
KONZ,NEFL,133
KONZ,NEFL,162
KONZ,PELE,24
KONZ,PELE,26
KONZ,PELE,28
KONZ,PELE,29
KONZ,PELE,34
KONZ,PELE,31.5
KONZ,PELE,34
KONZ,SIHI,133
KONZ,SIHI,31
KONZ,SIHI,109
KONZ,SIHI,170.5
KONZ,SIHI,149
KONZ,SIHI,64
KONZ,SIHI,193
KONZ,SIHI,124
KONZ,SIHI,214
KONZ,SIHI,21
KONZ,SIHI,99
KONZ,SIHI,22
KONZ,SIHI,22
KONZ,SIHI,93
KONZ,SIHI,17
KONZ,SIHI,19
KONZ,SIHI,18
KONZ,SIHI,19
KONZ,SIHI,132
KONZ,SIHI,124
KONZ,SIHI,118
KONZ,SIHI,23
KONZ,CHHI,46
KONZ,CHHI,26
KONZ,CHHI,NA
KONZ,CHHI,22
KONZ,CHHI,39
KONZ,CHHI,29
KONZ,CHHI,42
KONZ,CHHI,44
KONZ,CHHI,34
KONZ,CHHI,26
KONZ,CHHI,59
KONZ,MIOC,48
KONZ,NEFL,263
KONZ,NEFL,93
KONZ,PEMA,16
KONZ,PEMA,19
KONZ,PEMA,17
KONZ,PEMA,21
KONZ,PEMA,18
KONZ,PEMA,17
KONZ,PEMA,17
KONZ,PEMA,18.5
KONZ,PEMA,17
KONZ,PEMA,11
KONZ,PEMA,23
KONZ,PEMA,15
KONZ,PEMA,19
KONZ,ZAHU,14
KONZ,MIOC,37
KONZ,MIOC,34
KONZ,MIOC,36
KONZ,MIOC,31
KONZ,MIOC,38.5
KONZ,MIOC,28
KONZ,MIOC,44
KONZ,MIOC,37
KONZ,MIOC,39.5
KONZ,MIOC,40
KONZ,MIOC,33
KONZ,MIOC,37.5
KONZ,MIOC,44
KONZ,MIOC,45.5
KONZ,MIOC,41
KONZ,MIOC,41
KONZ,MIOC,44
KONZ,MIOC,55
KONZ,MIOC,22
KONZ,MIOC,48.5
KONZ,MIOC,42
KONZ,MIOC,36
KONZ,MIOC,36
KONZ,MIOC,32
KONZ,MIOC,40
KONZ,MIOC,45
KONZ,MIOC,40
KONZ,MIOC,21
KONZ,MIOC,40
KONZ,MIOC,29
KONZ,MIOC,16
KONZ,MIOC,42
KONZ,MIOC,48
KONZ,MIOC,35.5
KONZ,MIOC,45
KONZ,MIOC,47
KONZ,MIOC,41
KONZ,MIOC,26
KONZ,MIOC,29
KONZ,MIOC,34
KONZ,MIOC,32
KONZ,MIOC,24
KONZ,MIOC,36
KONZ,MIOC,39
KONZ,MIOC,54
KONZ,MIOC,46
KONZ,MIOC,48
KONZ,MIOC,42
KONZ,MIOC,32
KONZ,MIOC,40
KONZ,MIOC,40
KONZ,MIOC,19
KONZ,MIOC,22
KONZ,MIOC,44
KONZ,MIOC,43
KONZ,MIOC,43
KONZ,MIOC,43
KONZ,MIOC,43.5
KONZ,MIOC,31.5
KONZ,MIOC,17.5
KONZ,MIOC,38
KONZ,MIOC,34
KONZ,MIOC,37.5
KONZ,MIOC,29
KONZ,MIOC,36
KONZ,MIOC,33
KONZ,MIOC,29
KONZ,MIOC,37
KONZ,MIOC,44
KONZ,MIOC,41
KONZ,MIOC,43.5
KONZ,MIOC,33
KONZ,MIOC,20
KONZ,MIOC,42
KONZ,MIOC,33
KONZ,NEFL,163.5
KONZ,NEFL,202
KONZ,NEFL,108
KONZ,NEFL,226
KONZ,NEFL,138
KONZ,NEFL,148
KONZ,PELE,18
KONZ,PELE,37
KONZ,PELE,35
KONZ,PELE,18
KONZ,PELE,31
KONZ,PELE,24
KONZ,PELE,36
KONZ,PELE,15
KONZ,PELE,22
KONZ,PELE,14
KONZ,PELE,26
KONZ,PELE,20
KONZ,PELE,22
KONZ,PELE,26.5
KONZ,PELE,29
KONZ,PELE,30
KONZ,PELE,34
KONZ,PELE,27
KONZ,PELE,30
KONZ,PELE,25.5
KONZ,PELE,33
KONZ,PELE,36
KONZ,PELE,23.5
KONZ,PELE,29
KONZ,PEMA,20.5
KONZ,PEMA,19
KONZ,PEMA,12
KONZ,PEMA,20
KONZ,PEMA,25
KONZ,PEMA,17
KONZ,PEMA,20
KONZ,PEMA,21
KONZ,PEMA,16.5
KONZ,REME,13
KONZ,REME,13
KONZ,SIHI,84.5
KONZ,SIHI,93.5
KONZ,SIHI,57.5
KONZ,SIHI,114
KONZ,SIHI,131
KONZ,SIHI,104
KONZ,SIHI,184
KONZ,SIHI,125
KONZ,CHHI,26
KONZ,CHHI,36
KONZ,CHHI,63
KONZ,CHHI,63
KONZ,CHHI,45
KONZ,MIOC,32
KONZ,MIOC,36
KONZ,MIOC,28
KONZ,NEFL,193
KONZ,NEFL,194
KONZ,PELE,29
KONZ,PELE,21
KONZ,PELE,24
KONZ,PELE,24.5
KONZ,PELE,28
KONZ,PELE,29.5
KONZ,PELE,26
KONZ,PELE,27
KONZ,PELE,29
KONZ,PELE,31
KONZ,PELE,26
KONZ,PELE,25
KONZ,PELE,26
KONZ,PEMA,13.5
KONZ,PEMA,12
KONZ,PEMA,20
KONZ,PEMA,20.5
KONZ,PEMA,15
KONZ,PEMA,17
KONZ,PEMA,18
KONZ,PEMA,14
KONZ,PEMA,16
KONZ,PEMA,14
KONZ,CHHI,36
KONZ,MIPI,34
KONZ,NEFL,154
KONZ,NEFL,219.5
KONZ,NEFL,289
KONZ,PELE,27
KONZ,PELE,31
KONZ,PELE,25.5
KONZ,PELE,26
KONZ,PELE,28.5
KONZ,PELE,31
KONZ,PELE,30
KONZ,PELE,25
KONZ,PELE,29
KONZ,PELE,25
KONZ,PELE,23
KONZ,PELE,25
KONZ,PELE,22.5
KONZ,PELE,28
KONZ,PELE,20
KONZ,PELE,25
KONZ,PELE,24
KONZ,PELE,21
KONZ,PELE,27
KONZ,PELE,28
KONZ,PELE,19
KONZ,PELE,32
KONZ,PELE,22
KONZ,PELE,19.5
KONZ,PELE,30
KONZ,PELE,27
KONZ,ZAHU,21
KONZ,NEFL,188
KONZ,NEFL,188
KONZ,NEFL,152
KONZ,NEFL,204.5
KONZ,NEFL,204
KONZ,NEFL,204
KONZ,NEFL,384
KONZ,NEFL,241
KONZ,NEFL,158.5
KONZ,NEFL,195
KONZ,NEFL,288
KONZ,PELE,30
KONZ,PELE,24
KONZ,PELE,25
KONZ,PELE,23
KONZ,PELE,29
KONZ,PELE,26
KONZ,PELE,28
KONZ,PELE,22
KONZ,PELE,26
KONZ,PELE,27
KONZ,PELE,33
KONZ,PELE,31
KONZ,PELE,23
KONZ,PELE,26.5
KONZ,SIHI,18
KONZ,SIHI,84
KONZ,SIHI,84.5
KONZ,SIHI,74
KONZ,ZAHU,18
KONZ,ZAHU,16
KONZ,ZAHU,16
MOAB,DIOR,75
MOAB,DIOR,78
MOAB,DIOR,78
MOAB,DIOR,52.5
MOAB,DIOR,63
MOAB,DIOR,74
MOAB,DIOR,65
MOAB,DIOR,65
MOAB,DIOR,79
MOAB,DIOR,64
MOAB,DIOR,62
MOAB,DIOR,60
MOAB,DIOR,70
MOAB,DIOR,60
MOAB,DIOR,75
MOAB,DIOR,62
MOAB,DIOR,70
MOAB,ONLE,16
MOAB,ONLE,44
MOAB,PEFV,10
MOAB,NEME,114
MOAB,NESP,89
MOAB,PEBO,25
MOAB,PEMA,30
MOAB,PEMA,19
MOAB,PEMA,14
MOAB,PEMA,18.5
MOAB,PETR,27
MOAB,PETR,21
MOAB,PETR,14
MOAB,PETR,25
MOAB,PETR,23
MOAB,PETR,26.5
MOAB,PETR,25
MOAB,DIOR,72
MOAB,DIOR,60
MOAB,DIOR,63
MOAB,DIOR,79
MOAB,DIOR,61
MOAB,DIOR,71
MOAB,DIOR,67
MOAB,DIOR,66
MOAB,DIOR,70
MOAB,DIOR,76
MOAB,DIOR,71.5
MOAB,ONLE,34
MOAB,PEFA,13
MOAB,PEMA,17
MOAB,PGSP,11.5
MOAB,DIOR,67
MOAB,DIOR,69
MOAB,DIOR,69.5
MOAB,DIOR,72
MOAB,DIOR,64
MOAB,DIOR,68
MOAB,DIOR,74
MOAB,DIOR,65
MOAB,DIOR,77
MOAB,DIOR,57
MOAB,DIOR,67
MOAB,DIOR,46
MOAB,DIOR,73
MOAB,DIOR,71
MOAB,DIOR,68
MOAB,DIOR,71.5
MOAB,DIOR,75
MOAB,DIOR,64.5
MOAB,DIOR,71
MOAB,DIOR,65.5
MOAB,DIOR,63.5
MOAB,DIOR,64.5
MOAB,NEAL,88
MOAB,NEAL,160
MOAB,ONLE,35.5
MOAB,ONLE,31
MOAB,ONLE,39
MOAB,ONLE,38
MOAB,ONLE,29.5
MOAB,ONLE,37
MOAB,PEFL,11
MOAB,PESP,10
MOAB,PGSP,10
MOAB,REME,8
MOAB,DIOR,76
MOAB,DIOR,79
MOAB,DIOR,76
MOAB,DIOR,85
MOAB,DIOR,75
MOAB,DIOR,72
MOAB,DIOR,45
MOAB,ONLE,35
MOAB,ONLE,45
MOAB,PEMA,25
MOAB,REME,12
MOAB,REME,13
MOAB,DIOR,65
MOAB,DIOR,50
MOAB,DIOR,55
MOAB,DIOR,NA
MOAB,DIOR,77.5
MOAB,DIOR,NA
MOAB,DIOR,78
MOAB,DIOR,56
MOAB,DIOR,79
MOAB,DIOR,64
MOAB,DIOR,63
MOAB,DIOR,74.5
MOAB,DIOR,70.5
MOAB,DIOR,54
MOAB,DIOR,69
MOAB,DIOR,79
MOAB,DIOR,73.5
MOAB,DIOR,62.5
MOAB,DIOR,77
MOAB,DIOR,70
MOAB,DIOR,68
MOAB,DIOR,63
MOAB,DIOR,57
MOAB,DIOR,63
MOAB,DIOR,72
MOAB,DIOR,73
MOAB,DIOR,69
MOAB,DIOR,81
MOAB,DIOR,73
MOAB,DIOR,65
MOAB,DIOR,62.5
MOAB,DIOR,73.5
MOAB,DIOR,69.5
MOAB,DIOR,61
MOAB,DIOR,73.5
MOAB,DIOR,63
MOAB,DIOR,60.5
MOAB,DIOR,64
MOAB,DIOR,83
MOAB,DIOR,69
MOAB,DIOR,70.5
MOAB,DIOR,79
MOAB,DIOR,76
MOAB,DIOR,70
MOAB,DIOR,74
MOAB,ONLE,25
MOAB,ONLE,44
MOAB,ONLE,39
MOAB,ONLE,45
MOAB,ONLE,38
MOAB,PEFV,14
MOAB,PEFV,12
MOAB,DIOR,NA
MOAB,DIOR,69
MOAB,DIOR,46
MOAB,DIOR,69
MOAB,NEAL,180.5
MOAB,NEAL,123
MOAB,NEAL,80
MOAB,NEAL,87.5
MOAB,NEAL,80
MOAB,NEME,130
MOAB,NEME,85
MOAB,NEME,211
MOAB,NEME,117.5
MOAB,PEFV,11
MOAB,PEMA,24
MOAB,PEMA,15
MOAB,PEMA,21
MOAB,PETR,25
MOAB,PETR,20
MOAB,PETR,19
MOAB,PETR,25
MOAB,PETR,36
MOAB,PETR,27
NIWO,MYGA,16
NIWO,MYGA,23
NIWO,MYGA,23
NIWO,PEMA,13
NIWO,PEMA,14
NIWO,PEMA,15
NIWO,PEMA,17
NIWO,PEMA,13.5
NIWO,MYGA,16
NIWO,MYGA,15
NIWO,MYGA,14
NIWO,PEMA,13
NIWO,PEMA,15.5
NIWO,PEMA,22
NIWO,PEMA,15
NIWO,PEMA,13
NIWO,PEMA,17.5
NIWO,PEMA,15
NIWO,PEMA,17
NIWO,PEMA,17.5
NIWO,PEMA,17
NIWO,PEMA,18
NIWO,PEMA,17.5
NIWO,PEMA,16.5
NIWO,PEMA,16
NIWO,PEMA,19.5
NIWO,PEMA,14
NIWO,PEMA,17
NIWO,PEMA,16
NIWO,PEMA,17
NIWO,PEMA,19
NIWO,PEMA,16.5
NIWO,PEMA,17
NIWO,PEMA,16.5
NIWO,PEMA,17
NIWO,PEMA,20
NIWO,PEMA,21
NIWO,PEMA,12
NIWO,PEMA,11
NIWO,ZAPR,24
NIWO,MYGA,20
NIWO,MYGA,12
NIWO,MYGA,31
NIWO,MYGA,19
NIWO,MYGA,22
NIWO,MYGA,26
NIWO,MYGA,26
NIWO,MYGA,14.5
NIWO,MYGA,17
NIWO,MYGA,16
NIWO,MYGA,17
NIWO,MYGA,16
NIWO,MYGA,14
NIWO,MYGA,15
NIWO,MYGA,14
NIWO,MYGA,14
NIWO,MYGA,16
NIWO,MYGA,24
NIWO,MYGA,20
NIWO,PEMA,NA
NIWO,PEMA,19
NIWO,PEMA,16
NIWO,PEMA,16
NIWO,PEMA,18
NIWO,PEMA,22
NIWO,PEMA,13
NIWO,PEMA,11
NIWO,PHIN,30
NIWO,MYGA,15.5
NIWO,MYGA,24
NIWO,MYGA,14.5
NIWO,MYGA,20
NIWO,MYGA,15
NIWO,MYGA,14.5
NIWO,MYGA,16
NIWO,MYGA,14.5
NIWO,MYGA,15
NIWO,MYGA,16
NIWO,MYGA,15
NIWO,MYGA,15
NIWO,MYGA,14
NIWO,MYGA,16
NIWO,MYGA,23
NIWO,MYGA,16
NIWO,MYGA,11
NIWO,MYGA,21.5
NIWO,MYGA,17
NIWO,MYGA,20
NIWO,MYGA,21
NIWO,MYGA,13
NIWO,MYGA,20
NIWO,MYGA,15
NIWO,MYGA,24
NIWO,MYGA,13
NIWO,MYGA,13
NIWO,MYGA,13.5
NIWO,MYGA,14
NIWO,MYGA,15
NIWO,MYGA,16
NIWO,MYGA,15
NIWO,MYGA,14
NIWO,MYGA,16
NIWO,MYGA,14
NIWO,MYGA,13
NIWO,MYGA,16
NIWO,PEMA,15
NIWO,PEMA,17
NIWO,PEMA,18
NIWO,PEMA,15.5
NIWO,PEMA,17
NIWO,PEMA,11.5
NIWO,PEMA,23
NIWO,PEMA,18.5
NIWO,PEMA,17
NIWO,PEMA,10
NIWO,PEMA,13.5
NIWO,PEMA,21.5
NIWO,PEMA,13
NIWO,PEMA,18
NIWO,PEMA,13.5
NIWO,PEMA,18
NIWO,PEMA,22
NIWO,PEMA,17
NIWO,PEMA,14
NIWO,PEMA,14.5
NIWO,PEMA,19.5
NIWO,PEMA,18
NIWO,PEMA,16
NIWO,PEMA,16
NIWO,PEMA,17
NIWO,PEMA,12
NIWO,PEMA,19
NIWO,PEMA,12.5
NIWO,PEMA,16
NIWO,PEMA,23
NIWO,PHIN,NA
NIWO,MILO,29
NIWO,MIMO,12
NIWO,PEMA,14
NIWO,PEMA,19
NIWO,PEMA,26
NIWO,PEMA,13
NIWO,PEMA,21
NIWO,PEMA,17
NIWO,PEMA,15
NIWO,PEMA,16
NIWO,PEMA,15
NIWO,PEMA,15
NIWO,PEMA,19
NIWO,PEMA,17
NIWO,PEMA,14.5
NIWO,PEMA,16
NIWO,PEMA,12
NIWO,PEMA,15
NIWO,PEMA,14
NIWO,PEMA,15.5
NIWO,PEMA,20
NIWO,PEMA,15
NIWO,PEMA,16.5
NIWO,PEMA,20.5
NIWO,PEMA,15.5
NIWO,PEMA,18
NIWO,PEMA,17
NIWO,PEMA,18
NIWO,PEMA,13.5
NIWO,PEMA,20
NIWO,PEMA,15
NIWO,PEMA,17
NIWO,PEMA,17
NIWO,PEMA,15
NIWO,PEMA,16
NIWO,PEMA,16
NIWO,PEMA,NA
NIWO,PEMA,16
NIWO,PEMA,25.5
NIWO,PEMA,14
NIWO,PEMA,19.5
NIWO,PEMA,38
NIWO,PEMA,15
NIWO,PEMA,12
NIWO,PEMA,17
NIWO,PEMA,13
NIWO,PEMA,18
NIWO,PEMA,21
NIWO,PEMA,18
NIWO,PEMA,17
NIWO,PEMA,21
NIWO,PEMA,16.5
NIWO,PEMA,20.5
NIWO,PEMA,17
NIWO,PEMA,20
NIWO,PEMA,19
NIWO,PEMA,18
NIWO,PEMA,19
NIWO,PEMA,14
NIWO,PEMA,18
NIWO,PEMA,14
NIWO,PEMA,14
NIWO,PEMA,20
NIWO,PEMA,22
NIWO,PEMA,23
NIWO,PEMA,21
NIWO,PEMA,18
NIWO,PEMA,21
NIWO,PEMA,17
NIWO,PEMA,28.5
NIWO,PEMA,16
NIWO,PEMA,13
NIWO,PEMA,15
NIWO,PEMA,20
NIWO,PEMA,14
NIWO,PEMA,15
NIWO,PEMA,18
NIWO,PEMA,14
NIWO,PEMA,16
NIWO,PEMA,13.5
NIWO,PEMA,14
NIWO,PEMA,16.5
NIWO,PEMA,15.5
NIWO,PEMA,16
NIWO,MIMO,33
NIWO,PEMA,17
NIWO,PEMA,16.5
NIWO,PEMA,20
NIWO,PEMA,15
NIWO,PEMA,13.5
NIWO,PEMA,14
NIWO,PEMA,19
NIWO,PEMA,23
NIWO,PEMA,12
NIWO,PEMA,21
NIWO,PEMA,22
NIWO,PEMA,13.5
NIWO,PEMA,16
NIWO,PEMA,17
NIWO,PEMA,22
NIWO,PEMA,20
NIWO,PEMA,17
NIWO,PEMA,13
NIWO,PEMA,13
NIWO,PEMA,13
NIWO,PEMA,18
NIWO,PEMA,20
NIWO,PEMA,17
NIWO,PEMA,15
NIWO,PEMA,14
OAES,CHHI,50
OAES,CHHI,45
OAES,CHHI,5
OAES,CHHI,61
OAES,CHHI,27
OAES,CHHI,25
OAES,CHHI,25.5
OAES,CHHI,28
OAES,CHHI,44
OAES,CHHI,50
OAES,CHHI,53
OAES,CHHI,55
OAES,CHHI,42
OAES,CHHI,50
OAES,CHHI,50
OAES,CHHI,15
OAES,CHHI,50
OAES,CHHI,31
OAES,CHHI,55
OAES,CHHI,56
OAES,CHHI,40
OAES,CHHI,34
OAES,CHHI,50
OAES,MIOC,40
OAES,MIOC,50
OAES,MIOC,44
OAES,MIOC,24.5
OAES,MIOC,49
OAES,MIOC,25
OAES,MIOC,19
OAES,ONLE,31
OAES,ONLE,29.5
OAES,ONLE,31
OAES,ONLE,42
OAES,ONLE,43
OAES,ONLE,26
OAES,ONLE,40
OAES,ONLE,40.5
OAES,ONLE,44
OAES,ONLE,36
OAES,ONLE,32
OAES,ONLE,41
OAES,ONLE,32
OAES,ONLE,40
OAES,ONLE,40.5
OAES,ONLE,43
OAES,ONLE,35
OAES,ONLE,40
OAES,ONLE,34
OAES,ONLE,34
OAES,ONLE,30
OAES,ONLE,32
OAES,ONLE,29
OAES,PELE,16
OAES,PELE,11
OAES,PEMA,19.5
OAES,PEMA,19
OAES,PEMA,20.5
OAES,PEMA,20
OAES,PEMA,17
OAES,PEMA,22
OAES,PEMA,17
OAES,PEMA,19
OAES,PEMA,20
OAES,PEMA,15
OAES,PEMA,15
OAES,PEMA,16
OAES,PEMA,19
OAES,PEMA,14.5
OAES,PEMA,26
OAES,PEMA,19
OAES,SIHI,90
OAES,SIHI,90
OAES,SIHI,100
OAES,SIHI,50
OAES,SIHI,71
OAES,SIHI,125
OAES,SIHI,70
OAES,SIHI,72
OAES,SIHI,61
OAES,SIHI,100
OAES,SIHI,80
OAES,SIHI,70
OAES,SIHI,85
OAES,SIHI,45
OAES,SIHI,100
OAES,SIHI,125
OAES,SIHI,145
OAES,SIHI,90
OAES,SIHI,NA
OAES,SIHI,40
OAES,SIHI,68
OAES,SIHI,90
OAES,SIHI,100
OAES,SIHI,120
OAES,SIHI,135
OAES,SIHI,105
OAES,SIHI,60
OAES,SIHI,45
OAES,SIHI,54
OAES,SIHI,105
OAES,SIHI,85
OAES,SIHI,57
OAES,SIHI,95
OAES,SIHI,105
OAES,SIHI,150
OAES,SIHI,80
OAES,SIHI,49
OAES,SIHI,95
OAES,SIHI,69
OAES,CHHI,37
OAES,CHHI,66.5
OAES,CHHI,32.5
OAES,CHHI,48
OAES,CHHI,22.5
OAES,CHHI,25
OAES,CHHI,27
OAES,CHHI,45
OAES,CHHI,46
OAES,CHHI,60
OAES,CHHI,50
OAES,CHHI,36
OAES,CHHI,60
OAES,CHHI,32.5
OAES,CHHI,47.5
OAES,CHHI,47
OAES,CHHI,32
OAES,CHHI,24
OAES,CHHI,49
OAES,CHHI,40
OAES,CHHI,29
OAES,CHHI,15
OAES,CHHI,47
OAES,CHHI,45
OAES,CHHI,61.5
OAES,CHHI,39
OAES,CHHI,36.5
OAES,CHHI,36
OAES,CHHI,25
OAES,CHHI,45
OAES,CHHI,62
OAES,CHHI,NA
OAES,CHHI,51
OAES,CHHI,55
OAES,CHHI,31
OAES,CHHI,45
OAES,CHHI,41
OAES,NEMI,147.5
OAES,NEMI,200
OAES,ONLE,21
OAES,ONLE,34
OAES,ONLE,38
OAES,ONLE,42.5
OAES,ONLE,46
OAES,ONLE,37.5
OAES,ONLE,38
OAES,ONLE,39
OAES,ONLE,35.5
OAES,ONLE,35
OAES,ONLE,40
OAES,ONLE,40
OAES,ONLE,41
OAES,ONLE,42.5
OAES,ONLE,30
OAES,ONLE,31.5
OAES,ONLE,36
OAES,ONLE,36.5
OAES,ONLE,26
OAES,ONLE,30
OAES,ONLE,20
OAES,ONLE,34
OAES,ONLE,43
OAES,ONLE,29
OAES,ONLE,33.5
OAES,ONLE,24
OAES,PEFL,8
OAES,PELE,11
OAES,PELE,18
OAES,PELE,11
OAES,PELE,32
OAES,PELE,22
OAES,PELE,30
OAES,PELE,23.5
OAES,PELE,20
OAES,PELE,15
OAES,PELE,18
OAES,PELE,25
OAES,PEMA,13
OAES,PEMA,17
OAES,PEMA,18.5
OAES,PEMA,19
OAES,PEMA,17
OAES,PEMA,17
OAES,PEMA,18
OAES,PEMA,17
OAES,PEMA,18
OAES,PEMA,20
OAES,PEMA,23
OAES,PEMA,23
OAES,REFU,13
OAES,SIHI,102
OAES,SIHI,62.5
OAES,SIHI,95
OAES,SIHI,139
OAES,SIHI,70
OAES,SIHI,82
OAES,SIHI,90
OAES,SIHI,143
OAES,SIHI,138
OAES,SIHI,105
OAES,SIHI,100
OAES,SIHI,NA
OAES,SIHI,80
OAES,SIHI,133
OAES,SIHI,133
OAES,SIHI,140
OAES,SIHI,150
OAES,CHHI,45
OAES,CHHI,44
OAES,CHHI,35
OAES,CHHI,26
OAES,CHHI,48
OAES,CHHI,32
OAES,CHHI,45
OAES,CHHI,41
OAES,MIOC,40
OAES,MIOC,46
OAES,NEMI,250
OAES,ONLE,26
OAES,ONLE,42
OAES,ONLE,NA
OAES,ONLE,38
OAES,ONLE,27
OAES,ONLE,25
OAES,ONLE,31.5
OAES,ONLE,37.5
OAES,PELE,22
OAES,PELE,15
OAES,PELE,29
OAES,PELE,NA
OAES,PELE,23
OAES,PEMA,20
OAES,PEMA,16
OAES,PEMA,19
OAES,PEMA,26.5
OAES,PEMA,20
OAES,SIHI,110
OAES,SIHI,35
OAES,SIHI,107.5
OAES,SIHI,22
OAES,SIHI,105
OAES,SIHI,160
OAES,SIHI,90
OAES,SIHI,110
OAES,SIHI,160
OAES,SIHI,169.5
OAES,SIHI,17
OAES,SIHI,90
OAES,SIHI,100
OAES,SIHI,110
OAES,SIHI,100
OAES,SIHI,95
OAES,SIHI,135
OAES,SIHI,60
OAES,SIHI,120
OAES,SIHI,80
OAES,SIHI,80
OAES,SIHI,65
OAES,CHHI,45
OAES,CHHI,NA
OAES,CHHI,28
OAES,CHHI,49
OAES,CHHI,45
OAES,CHHI,41
OAES,CHHI,42
OAES,CHHI,59
OAES,CHHI,35
OAES,CHHI,49
OAES,CHHI,37
OAES,CHHI,43
OAES,CHHI,46
OAES,CHHI,30
OAES,CHHI,41
OAES,CHHI,58
OAES,CHHI,36
OAES,CHHI,39
OAES,ONLE,58
OAES,ONLE,38
OAES,ONLE,43
OAES,ONLE,38
OAES,ONLE,40
OAES,ONLE,35
OAES,ONLE,39
OAES,ONLE,NA
OAES,ONLE,40
OAES,ONLE,20
OAES,ONLE,25
OAES,ONLE,29
OAES,ONLE,29
OAES,ONLE,23
OAES,PEFV,9
OAES,PELE,12
OAES,PEMA,17
OAES,PEMA,24
OAES,PEMA,19
OAES,PEMA,24
OAES,PEMA,20
OAES,PEMA,19
OAES,PEMA,19
OAES,SIHI,79
OAES,SIHI,59
OAES,SIHI,74
OAES,SIHI,90
OAES,SIHI,60
OAES,SIHI,25
OAES,CHHI,47
OAES,CHHI,35
OAES,CHHI,56
OAES,ONLE,43
OAES,ONLE,38
OAES,ONLE,43
OAES,ONLE,40
OAES,ONLE,47
OAES,PEFL,6
OAES,PEFL,9
OAES,PEFL,7
OAES,PEMA,15
OAES,PEMA,18
OAES,CHHI,48
OAES,CHHI,41
OAES,CHHI,18
OAES,CHHI,62.5
OAES,CHHI,NA
OAES,CHHI,17
OAES,CHHI,40
OAES,CHHI,29
OAES,CHHI,47
OAES,CHHI,39
OAES,CHHI,40
OAES,CHHI,43
OAES,CHHI,41.5
OAES,CHHI,42
OAES,CHHI,21
OAES,CHHI,37
OAES,CHHI,39
OAES,CHHI,40
OAES,CHHI,34
OAES,CHHI,41
OAES,CHHI,53.5
